label_id	clusters
1277	0
1279	1
1281	1
1283	7
1287	4
1288	6
1289	6
1290	0
1291	0
1292	0
1293	0
1294	0
1296	0
1297	0
1299	1
1302	4
1304	4
1307	7
1308	4
1310	6
1311	6
1312	6
1313	6
1315	6
1316	6
1318	0
1319	6
1320	6
1321	0
1325	4
1326	4
1327	4
1328	4
1329	4
1330	4
1331	2
1332	4
1334	0
1336	6
1339	6
1340	6
1341	2
1342	2
1344	2
1345	2
1347	4
1349	4
1351	4
1352	2
1353	2
1354	6
1355	6
1356	6
1357	2
1358	2
1362	0
1363	0
1364	0
1365	0
1367	2
1368	2
1371	0
1372	2
1375	0
1376	4
1378	4
1381	4
1382	4
1383	4
1385	4
1386	4
1387	4
1388	4
1389	2
1390	2
1396	4
1397	4
1399	4
1401	0
1404	2
1406	0
1411	4
1413	4
1415	0
1416	1
1418	7
1421	6
1422	6
1423	6
1424	0
1425	0
1426	0
1427	0
1428	0
1430	0
1435	4
1436	4
1438	4
1439	4
1440	4
1442	6
1443	6
1444	6
1445	6
1448	0
1453	4
1454	4
1455	4
1456	4
1457	4
1458	4
1459	6
1460	6
1461	6
1462	6
1464	6
1465	6
1466	6
1468	4
1469	4
1471	4
1472	4
1474	4
1476	2
1479	0
1480	6
1481	6
1483	6
1484	6
1485	6
1486	6
1487	2
1489	2
1491	2
1492	4
1493	2
1494	0
1495	2
1496	0
1498	0
1499	0
1500	0
1501	0
1502	6
1503	0
1504	0
1505	6
1506	6
1507	2
1508	2
1509	6
1513	4
1514	1
1515	4
1516	4
1519	4
1523	4
1525	4
1526	4
1527	4
1528	4
1530	1
1534	4
1536	4
1537	4
1538	4
1540	4
1541	4
1543	0
1544	2
1547	4
1548	4
1549	2
1550	2
1551	2
1552	2
1555	1
1558	1
1560	4
1564	0
1565	0
1566	0
1567	0
1568	1
1569	1
1573	4
1574	4
1575	4
1576	4
1577	4
1578	4
1579	4
1580	4
1581	4
1582	6
1583	6
1590	6
1591	6
1593	6
1594	6
1595	6
1596	6
1597	6
1598	6
1600	6
1601	2
1602	2
1605	4
1610	4
1611	2
1612	4
1613	6
1614	6
1615	2
1616	6
1617	6
1618	4
1620	4
1622	2
1623	4
1624	4
1626	2
1628	2
1629	6
1630	6
1631	6
1632	6
1633	6
1634	2
1636	2
1637	2
1640	2
1641	2
1643	2
1644	6
1645	6
1646	0
1648	6
1649	6
1650	6
1651	2
1652	2
1653	2
1659	2
1660	2
1662	6
1663	2
1664	1
1668	2
1675	4
1684	4
1685	4
1686	2
1688	1
1689	1
1690	4
1691	4
1692	4
1693	4
1694	4
1696	2
1697	0
1698	2
1701	1
1702	2
1703	2
1704	2
1705	2
1707	0
1708	0
1709	1
1710	7
1711	7
1713	1
1715	4
1717	6
1718	0
1719	0
1720	2
1721	0
1726	4
1727	4
1728	4
1730	4
1731	4
1732	4
1735	4
1737	6
1738	6
1739	6
1740	6
1742	6
1743	2
1744	2
1745	0
1747	4
1750	4
1752	6
1753	6
1754	6
1755	6
1756	6
1757	6
1758	6
1761	6
1762	6
1763	6
1764	6
1765	6
1766	2
1767	5
1768	2
1772	4
1773	4
1776	4
1777	4
1778	2
1779	0
1781	6
1783	6
1784	2
1785	9
1787	4
1790	2
1791	2
1792	2
1793	2
1795	2
1796	0
1797	0
1799	6
1800	0
1801	6
1802	2
1803	2
1804	2
1806	2
1808	2
1813	2
1815	4
1816	4
1817	4
1818	2
1825	4
1828	4
1831	4
1832	4
1834	4
1836	2
1837	4
1843	4
1844	4
1845	4
1846	4
1847	4
1848	4
1849	4
1850	2
1852	4
1854	2
1855	2
1856	2
1857	2
1862	4
1863	2
1864	4
1865	2
1866	4
1868	2
1869	2
1870	0
1873	1
1874	1
1877	4
1879	7
1883	7
1885	6
1886	6
1887	6
1888	2
1889	6
1890	6
1893	6
1894	6
1895	0
1896	6
1897	0
1898	0
1899	1
1900	4
1901	4
1902	4
1904	4
1905	4
1907	4
1908	4
1909	4
1911	7
1912	6
1913	8
1917	6
1918	6
1919	4
1920	4
1921	4
1922	4
1923	4
1924	4
1925	4
1927	4
1928	4
1929	4
1930	4
1931	4
1932	2
1933	6
1934	6
1935	6
1936	6
1938	4
1939	4
1941	4
1942	4
1945	6
1948	6
1949	6
1950	6
1952	6
1954	9
1956	10
1958	4
1959	2
1960	2
1961	2
1962	2
1963	2
1967	6
1969	2
1970	2
1971	2
1973	2
1974	2
1975	2
1978	2
1980	1
1981	1
1983	4
1984	4
1985	4
1988	4
1989	4
1990	4
1991	4
1992	4
1994	4
1995	4
1996	4
1997	4
1998	4
1999	4
2000	1
2001	1
2002	7
2003	4
2004	4
2005	4
2006	4
2007	4
2008	4
2009	4
2010	4
2012	2
2013	2
2014	2
2017	7
2018	1
2019	7
2021	2
2022	2
2023	2
2024	2
2025	2
2026	2
2027	2
2029	1
2031	3
2032	1
2033	7
2035	6
2036	4
2037	2
2038	6
2039	2
2044	7
2045	4
2047	4
2048	4
2049	4
2050	4
2052	4
2053	4
2055	4
2056	4
2057	4
2058	7
2059	6
2060	7
2062	6
2063	8
2064	6
2065	6
2066	6
2067	6
2068	6
2069	6
2070	0
2071	6
2072	2
2075	4
2076	4
2077	4
2079	4
2080	4
2081	4
2082	4
2083	2
2084	6
2085	6
2086	6
2088	6
2089	6
2090	6
2091	6
2094	6
2095	6
2096	6
2097	6
2098	6
2101	4
2105	2
2109	2
2110	2
2111	6
2112	6
2113	6
2114	6
2115	6
2116	9
2117	2
2119	2
2120	2
2121	4
2122	2
2123	2
2126	6
2129	2
2131	2
2132	2
2133	2
2134	2
2135	2
2136	6
2137	2
2138	2
2139	6
2140	2
2143	6
2146	1
2147	1
2148	4
2149	2
2151	4
2154	4
2155	4
2156	4
2157	4
2161	2
2164	1
2167	4
2168	4
2169	4
2170	4
2173	2
2174	4
2175	2
2176	2
2180	1
2181	4
2183	2
2186	2
2190	4
2191	7
2192	4
2193	7
2194	2
2195	6
2196	6
2197	0
2199	6
2200	2
2204	7
2205	7
2207	4
2209	4
2210	4
2215	4
2216	7
2219	6
2220	6
2221	6
2228	4
2229	4
2230	4
2234	4
2235	4
2236	4
2237	6
2238	6
2239	6
2240	6
2241	2
2242	2
2245	4
2246	4
2248	2
2249	4
2250	2
2251	6
2252	6
2253	6
2255	6
2256	6
2257	6
2259	6
2261	9
2262	6
2263	9
2264	2
2265	9
2268	2
2269	2
2270	2
2272	2
2274	2
2278	2
2279	2
2281	6
2282	2
2284	2
2285	2
2286	2
2287	2
2288	2
2289	2
2292	2
2293	6
2294	2
2295	2
2296	2
2297	2
2298	2
2299	6
2304	2
2308	4
2309	7
2311	4
2312	4
2313	4
2317	4
2318	4
2319	4
2320	1
2321	4
2322	4
2323	4
2325	4
2326	4
2327	4
2328	2
2329	2
2330	2
2331	2
2332	2
2334	7
2337	4
2339	2
2340	2
2341	2
2345	7
2346	7
2348	4
2349	4
2350	6
2351	6
2352	6
2356	6
2357	6
2359	2
2361	11
2362	10
2363	11
2364	10
2368	4
2369	4
2371	4
2372	4
2373	4
2376	4
2377	4
2379	6
2383	8
2385	6
2386	6
2387	6
2388	6
2389	2
2391	2
2392	5
2394	4
2395	4
2396	4
2397	4
2399	6
2400	6
2401	6
2402	6
2403	6
2405	6
2406	2
2407	2
2409	4
2411	4
2412	4
2414	2
2415	2
2416	6
2418	6
2419	6
2420	6
2421	6
2422	6
2423	2
2424	2
2425	2
2426	2
2427	2
2428	2
2429	2
2430	6
2432	6
2433	6
2436	2
2437	2
2440	2
2441	2
2442	2
2443	2
2444	6
2445	6
2446	2
2447	6
2451	2
2452	2
2453	2
2457	10
2458	10
2460	7
2461	7
2462	10
2463	10
2464	10
2465	4
2466	4
2468	1
2473	4
2474	4
2475	4
2477	4
2478	4
2479	4
2480	4
2482	4
2483	2
2487	7
2491	4
2492	4
2493	4
2494	4
2495	4
2496	4
2499	1
2500	4
2502	4
2503	4
2504	2
2505	2
2506	2
2507	2
2508	11
2514	1
2515	1
2517	7
2520	7
2524	7
2525	6
2526	6
2527	6
2528	6
2529	6
2530	2
2531	6
2532	2
2533	2
2534	2
2540	4
2541	4
2542	4
2543	4
2544	4
2545	4
2546	4
2547	4
2550	6
2551	6
2552	6
2553	6
2555	6
2556	6
2557	6
2558	6
2561	4
2562	4
2564	4
2566	6
2567	6
2568	6
2569	2
2570	6
2571	6
2572	6
2574	6
2575	6
2577	6
2578	6
2579	6
2580	6
2581	6
2582	6
2583	9
2587	2
2588	2
2589	4
2590	4
2591	2
2592	2
2593	2
2594	2
2595	6
2596	6
2597	6
2598	6
2599	6
2600	6
2601	9
2608	2
2609	2
2610	2
2612	6
2613	2
2614	6
2615	9
2616	2
2620	2
2622	2
2623	2
2624	2
2625	2
2626	2
2627	2
2629	2
2630	6
2631	2
2632	2
2633	2
2636	2
2638	2
2645	4
2647	10
2649	4
2653	4
2654	4
2656	1
2657	4
2658	1
2659	4
2661	4
2662	4
2663	4
2664	4
2665	2
2666	2
2667	2
2668	2
2669	1
2670	4
2671	4
2672	4
2673	4
2675	2
2677	2
2678	1
2682	4
2683	4
2684	4
2685	2
2688	2
2689	2
2690	2
2691	2
2692	2
2693	2
2694	2
2695	2
2698	2
2701	10
2704	4
2706	7
2707	4
2708	6
2709	2
2710	6
2712	6
2714	2
2715	2
2716	2
2717	2
2718	2
2719	2
2721	7
2722	4
2723	4
2724	4
2725	6
2726	6
2727	6
2729	2
2730	2
2731	2
2733	4
2734	4
2735	4
2738	4
2739	4
2741	4
2742	4
2743	4
2745	6
2746	6
2747	6
2748	6
2753	4
2754	4
2756	2
2758	6
2759	6
2761	6
2763	6
2764	6
2765	9
2766	9
2768	9
2771	2
2774	2
2776	2
2777	2
2778	2
2779	2
2780	2
2781	2
2782	2
2783	2
2785	6
2786	6
2788	6
2789	6
2790	6
2791	6
2794	2
2795	2
2796	6
2797	6
2798	2
2802	2
2805	2
2807	2
2808	2
2810	2
2818	7
2820	4
2821	4
2822	10
2823	10
2824	7
2828	4
2829	4
2831	4
2832	4
2833	4
2834	2
2836	4
2838	7
2840	4
2841	4
2842	4
2843	2
2844	2
2845	2
2846	2
2847	2
2848	2
2849	2
2851	2
2852	2
2856	10
2859	7
2860	2
2861	2
2862	2
2864	2
2867	2
2868	2
2877	6
2878	2
2879	6
2880	6
2881	2
2883	2
2886	7
2887	7
2888	4
2889	4
2890	4
2895	6
2896	6
2897	6
2899	6
2900	6
2901	6
2903	6
2904	6
2905	6
2908	4
2909	4
2911	4
2912	2
2913	6
2915	6
2916	6
2917	6
2918	6
2919	6
2920	6
2921	6
2922	2
2923	2
2924	2
2926	2
2927	6
2928	6
2930	6
2933	9
2934	9
2935	2
2938	4
2939	2
2940	2
2941	2
2942	6
2943	6
2945	6
2947	6
2948	2
2949	6
2950	9
2953	2
2954	2
2955	6
2957	2
2958	6
2959	2
2963	2
2964	2
2966	2
2969	6
2972	5
2973	2
2984	4
2987	4
2988	4
2990	2
2992	10
2996	4
2998	4
2999	4
3005	2
3006	2
3007	10
3010	4
3012	4
3015	4
3017	2
3018	2
3019	2
3023	4
3024	11
3026	1
3028	4
3031	2
3032	2
3033	2
3034	2
3035	2
3036	2
3037	2
3038	2
3043	4
3044	4
3046	4
3047	6
3048	6
3049	2
3051	4
3054	4
3056	4
3057	4
3059	4
3060	4
3061	4
3062	6
3063	6
3064	6
3065	2
3066	2
3068	4
3069	4
3070	4
3071	4
3073	2
3074	6
3075	6
3077	6
3078	6
3079	6
3080	6
3081	6
3082	6
3084	4
3085	4
3087	2
3088	2
3089	6
3090	6
3091	6
3092	6
3093	6
3094	6
3095	6
3097	9
3098	9
3099	9
3101	2
3102	2
3103	2
3105	2
3106	2
3107	2
3108	2
3109	6
3110	6
3111	6
3112	6
3113	6
3116	9
3117	9
3118	2
3119	2
3120	2
3121	2
3122	2
3123	2
3125	2
3126	2
3127	6
3128	2
3129	2
3131	9
3133	2
3134	2
3135	2
3136	2
3137	2
3138	2
3142	10
3144	10
3146	2
3149	2
3151	11
3152	11
3153	4
3155	4
3157	11
3162	7
3163	4
3164	4
3165	4
3166	4
3168	4
3169	2
3170	2
3171	2
3172	2
3173	11
3182	4
3184	4
3186	2
3188	2
3189	2
3190	2
3191	2
3192	2
3202	1
3204	4
3205	4
3206	2
3208	2
3209	2
3212	2
3214	2
3215	2
3222	1
3223	4
3225	7
3227	6
3228	6
3229	2
3230	6
3232	2
3233	2
3234	6
3235	2
3236	2
3238	10
3240	4
3241	4
3242	4
3243	4
3244	4
3246	4
3248	6
3249	6
3250	6
3252	2
3254	4
3255	4
3256	4
3257	4
3258	6
3260	6
3261	6
3262	6
3263	6
3265	4
3266	4
3268	2
3269	2
3274	6
3275	6
3276	9
3280	2
3281	2
3282	2
3283	6
3284	6
3285	6
3286	6
3287	6
3288	6
3290	2
3292	2
3294	2
3295	2
3296	6
3297	2
3298	6
3299	2
3300	2
3304	2
3305	2
3306	2
3308	10
3310	10
3313	10
3316	11
3317	11
3318	11
3319	4
3320	7
3322	4
3323	2
3324	2
3326	2
3331	11
3332	4
3333	4
3335	4
3336	4
3337	2
3338	2
3340	10
3343	4
3344	4
3345	4
3346	2
3347	2
3348	2
3349	11
3351	7
3357	4
3358	6
3359	4
3361	2
3362	2
3363	2
3364	2
3365	2
3368	2
3369	2
3371	10
3372	10
3373	10
3376	1
3380	4
3384	7
3387	2
3388	2
3389	6
3390	6
3391	2
3392	6
3393	6
3397	2
3401	10
3402	4
3403	4
3404	4
3405	4
3406	4
3410	6
3413	10
3415	4
3416	4
3417	4
3418	4
3421	2
3423	6
3424	6
3426	6
3427	6
3428	6
3429	6
3430	2
3433	10
3435	4
3437	2
3438	2
3440	6
3442	6
3444	6
3445	6
3447	9
3449	2
3452	2
3453	4
3456	2
3458	2
3459	6
3462	6
3464	6
3465	6
3467	2
3468	9
3470	2
3471	2
3472	2
3475	2
3478	2
3479	2
3481	9
3482	10
3484	10
3485	10
3487	10
3491	4
3493	11
3494	2
3495	2
3496	2
3497	10
3502	10
3503	7
3504	4
3506	4
3507	4
3508	4
3510	4
3511	2
3512	11
3518	7
3520	4
3522	4
3523	4
3525	2
3526	2
3527	2
3529	2
3531	1
3533	1
3534	4
3535	6
3536	6
3537	2
3538	2
3539	2
3540	2
3541	2
3542	2
3547	4
3548	1
3551	7
3554	6
3555	2
3556	2
3557	2
3559	2
3560	9
3565	4
3568	6
3569	6
3571	6
3574	4
3575	4
3576	4
3578	6
3579	6
3580	6
3581	6
3582	6
3583	2
3584	2
3588	4
3590	4
3591	4
3593	6
3594	6
3595	6
3596	6
3597	6
3598	6
3599	6
3600	11
3601	6
3602	6
3603	9
3604	9
3605	9
3607	9
3610	2
3611	2
3612	2
3613	2
3614	2
3615	2
3616	2
3617	2
3618	2
3619	2
3620	2
3621	6
3622	6
3624	6
3625	9
3626	2
3632	2
3633	2
3635	2
3636	2
3639	2
3644	2
3645	2
3646	2
3647	2
3652	2
3653	10
3655	3
3656	11
3659	7
3660	4
3664	2
3665	2
3666	2
3669	10
3678	4
3679	4
3681	4
3682	4
3684	2
3685	2
3686	2
3687	2
3688	2
3689	2
3697	1
3698	1
3700	4
3701	4
3702	4
3703	4
3705	4
3708	4
3709	2
3710	2
3711	2
3712	2
3713	2
3714	10
3715	2
3717	1
3719	1
3726	1
3728	4
3729	4
3730	6
3731	2
3732	2
3734	2
3735	2
3736	2
3738	2
3739	2
3740	2
3741	2
3742	11
3749	4
3751	1
3756	2
3757	6
3760	2
3761	2
3763	2
3765	4
3768	4
3769	4
3771	6
3772	6
3773	6
3774	6
3776	2
3778	7
3780	4
3782	4
3783	6
3784	6
3785	6
3786	6
3787	6
3788	2
3789	2
3794	4
3796	4
3797	6
3800	9
3805	2
3808	2
3809	2
3811	2
3812	2
3813	2
3814	6
3815	6
3816	6
3817	6
3819	6
3827	2
3828	2
3829	2
3831	2
3832	2
3836	6
3837	2
3838	6
3839	6
3840	2
3841	2
3847	2
3848	2
3849	2
3850	2
3851	2
3852	6
3863	7
3866	4
3868	4
3869	4
3870	4
3871	4
3872	2
3875	2
3877	2
3878	11
3881	11
3883	1
3885	4
3886	4
3887	4
3888	2
3889	2
3890	2
3891	2
3895	1
3896	7
3897	4
3898	6
3899	2
3900	2
3901	2
3902	2
3903	7
3905	7
3906	1
3907	1
3909	4
3911	1
3912	1
3913	11
3915	7
3916	6
3917	6
3918	6
3919	2
3920	6
3926	4
3927	4
3928	4
3930	4
3931	4
3932	4
3935	6
3936	9
3937	2
3940	4
3941	4
3942	4
3944	4
3948	6
3949	6
3951	6
3952	2
3953	2
3959	6
3960	2
3962	6
3964	6
3967	6
3968	6
3969	9
3970	9
3971	9
3972	9
3973	9
3974	9
3979	2
3982	2
3983	6
3984	6
3985	6
3987	6
3988	9
3989	9
3992	2
3994	2
3996	2
3997	6
3998	2
3999	2
4000	6
4001	2
4002	2
4003	2
4005	2
4006	2
4008	9
4011	11
4012	4
4013	4
4014	2
4015	2
4017	11
4019	11
4020	7
4025	4
4027	4
4029	4
4030	2
4031	2
4032	2
4033	2
4034	2
4036	11
4040	1
4043	4
4045	2
4046	2
4047	2
4048	11
4049	9
4057	4
4059	6
4060	2
4061	2
4062	2
4063	2
4065	3
4071	7
4078	6
4079	2
4082	6
4085	4
4086	4
4087	7
4088	4
4094	6
4095	6
4098	6
4101	6
4104	4
4106	4
4107	4
4108	8
4110	6
4111	6
4112	6
4113	2
4116	4
4117	4
4122	6
4123	6
4130	2
4131	4
4132	4
4133	2
4134	2
4135	2
4136	6
4137	6
4138	6
4139	6
4140	6
4143	6
4144	6
4145	6
4147	6
4148	6
4149	9
4150	9
4154	2
4156	2
4157	2
4160	2
4161	2
4162	2
4163	2
4164	2
4167	2
4168	6
4169	2
4170	9
4171	9
4172	9
4173	9
4176	10
4179	10
4181	10
4182	4
4186	4
4188	4
4189	4
4192	11
4193	11
4194	7
4197	4
4198	4
4199	4
4200	2
4201	2
4202	2
4203	10
4206	11
4215	1
4216	4
4219	4
4220	2
4221	2
4222	4
4223	2
4225	2
4226	2
4227	2
4228	2
4229	2
4231	2
4234	1
4237	2
4238	6
4239	2
4241	2
4242	2
4244	11
4249	7
4252	6
4254	6
4255	2
4257	2
4258	2
4261	7
4263	4
4265	4
4267	4
4270	6
4271	6
4272	6
4273	2
4277	4
4278	4
4281	8
4284	6
4285	6
4287	6
4288	6
4289	2
4290	2
4292	9
4295	4
4298	4
4300	4
4301	4
4303	4
4304	2
4305	8
4309	6
4310	8
4311	6
4313	9
4314	9
4316	4
4317	2
4318	2
4319	6
4320	6
4321	6
4322	8
4323	6
4324	6
4326	9
4327	9
4329	2
4330	2
4332	2
4333	2
4335	2
4336	2
4337	2
4338	6
4340	2
4341	2
4342	10
4346	9
4347	9
4349	10
4355	4
4357	4
4361	4
4362	2
4363	2
4374	4
4375	4
4376	4
4377	2
4378	2
4379	2
4380	2
4381	2
4391	1
4396	4
4397	4
4398	8
4402	7
4403	1
4411	4
4414	2
4415	2
4416	2
4418	10
4423	1
4428	3
4430	6
4431	6
4432	6
4434	2
4435	6
4437	10
4438	10
4447	6
4448	6
4449	6
4450	2
4451	2
4452	9
4455	10
4457	4
4458	4
4463	7
4465	6
4466	6
4467	6
4468	6
4469	2
4470	6
4471	10
4473	4
4474	4
4475	4
4476	4
4477	4
4478	9
4479	9
4480	10
4481	2
4482	4
4483	2
4484	4
4485	8
4487	2
4488	2
4489	2
4490	6
4491	6
4492	6
4493	6
4494	6
4495	6
4496	9
4497	9
4501	2
4502	2
4504	6
4505	2
4506	2
4507	2
4508	9
4509	2
4512	2
4517	7
4518	10
4523	12
4524	4
4525	4
4530	11
4532	11
4536	1
4537	1
4538	4
4539	2
4540	2
4541	2
4544	10
4546	11
4553	1
4555	4
4557	4
4560	2
4561	2
4562	2
4563	2
4564	2
4570	6
4571	6
4574	2
4575	2
4576	2
4577	2
4580	10
4584	1
4592	6
4594	2
4595	6
4596	2
4597	2
4601	7
4603	7
4611	3
4616	11
4617	6
4618	6
4619	6
4620	2
4621	10
4622	10
4625	4
4626	6
4627	6
4628	6
4629	10
4630	4
4631	0
4632	4
4633	4
4635	8
4636	6
4637	9
4639	9
4640	0
4642	2
4643	4
4646	2
4647	6
4648	6
4649	6
4650	6
4652	6
4654	6
4655	9
4656	9
4660	2
4663	2
4664	2
4665	2
4670	2
4676	10
4677	10
4680	4
4681	4
4682	2
4683	2
4690	12
4692	4
4693	7
4697	4
4698	2
4699	12
4706	7
4713	1
4714	4
4716	10
4719	1
4726	2
4727	2
4728	2
4729	2
4732	7
4738	3
4751	7
4752	7
4753	3
4754	6
4755	6
4756	2
4757	2
4759	2
4760	2
4761	10
4765	4
4767	7
4769	7
4774	3
4776	6
4777	6
4778	6
4779	6
4780	6
4785	6
4786	6
4787	2
4788	9
4790	4
4791	4
4792	8
4793	8
4794	4
4796	6
4797	9
4803	2
4805	6
4806	6
4807	6
4808	6
4810	9
4812	9
4813	9
4815	9
4817	2
4818	2
4819	6
4820	2
4821	9
4822	9
4826	9
4827	9
4828	3
4830	9
4831	10
4832	7
4833	7
4838	4
4839	4
4840	4
4841	4
4843	4
4848	11
4850	7
4851	4
4852	4
4853	4
4854	2
4858	4
4859	12
4868	1
4869	1
4870	1
4879	8
4880	4
4881	2
4882	2
4885	12
4888	1
4892	3
4896	6
4897	2
4898	2
4900	7
4909	3
4915	3
4927	3
4929	3
4930	7
4932	7
4933	3
4934	7
4935	7
4936	7
4938	6
4939	2
4944	6
4945	6
4946	6
4947	9
4948	9
4950	10
4951	10
4952	10
4953	10
4954	10
4955	4
4957	9
4961	10
4962	0
4964	0
4965	4
4966	4
4967	4
4968	2
4969	9
4972	6
4974	6
4975	6
4977	6
4978	9
4979	6
4985	2
4986	2
4987	9
4988	6
4989	9
4990	9
4991	9
4992	9
4995	2
4997	10
4998	2
5001	10
5002	8
5003	10
5004	10
5005	10
5006	0
5009	10
5011	12
5014	11
5015	11
5016	4
5017	10
5018	4
5021	8
5028	4
5033	4
5037	4
5038	2
5039	2
5040	2
5041	2
5042	2
5043	2
5044	11
5046	4
5047	4
5049	12
5065	7
5067	4
5068	12
5069	4
5073	2
5074	2
5075	2
5077	2
5078	2
5079	2
5080	2
5084	1
5088	3
5094	3
5096	7
5099	2
5100	2
5101	2
5102	2
5123	6
5124	6
5125	6
5128	12
5129	7
5131	7
5133	7
5134	3
5141	3
5143	6
5144	6
5145	3
